customer_id,age,gender,location,time_zone,preferred_contact_method,last_engagement_time,avg_engagement_rate,segment,last_purchase,message_type,sent_time,opened,clicked,purchased,push_app_best_hour,email_app_best_hour,app_most_active_time,event_hour,event_name,category,number_of_users
CUST1274,37,Female,California,EST,Email,2024-09-17 17:22:03,0.15,At-Risk,2024-07-30 15:13:50,Transactional,2024-08-15 17:37:23,0,0,0,4,21,10,5,Product Viewed,Smartphones,229
CUST1275,49,Female,Illinois,CST,Push,2024-07-05 20:32:21,0.34,At-Risk,2024-08-16 00:08:43,Transactional,2024-08-07 16:40:10,1,0,0,14,14,11,15,Product Viewed,Smartphones,66
CUST1276,48,Other,Florida,EST,Email,2024-07-31 11:21:35,0.32,First-Time Buyer,2024-09-19 14:08:00,Transactional,2024-08-20 13:31:32,0,0,0,20,8,21,12,Product Viewed,Smartphones,459
CUST1277,49,Female,California,PST,Email,2024-09-12 01:58:17,0.24,High-Value,2024-07-28 22:08:04,Informational,2024-08-19 13:24:23,1,1,0,15,4,16,4,Product Viewed,Smartphones,158
CUST1278,26,Male,New York,CST,Email,2024-08-27 16:01:29,0.64,Loyal Customer,2024-07-19 10:54:53,Transactional,2024-07-31 07:26:02,0,0,0,19,11,21,12,Product Viewed,Smartphones,470
CUST1279,65,Male,Illinois,PST,Email,2024-09-07 05:32:15,0.63,Frequent Buyer,,Promotional,2024-09-27 20:16:44,1,1,1,3,3,11,15,Product Viewed,Smartphones,403
CUST1280,21,Male,California,CST,Push,2024-07-11 17:08:20,0.48,Loyal Customer,2024-07-13 22:52:57,Promotional,2024-08-19 05:16:21,1,1,0,20,20,12,2,Product Viewed,Smartphones,280
CUST1281,63,Female,Texas,EST,Email,2024-08-17 06:07:31,0.76,At-Risk,,Transactional,2024-09-19 00:50:33,1,1,0,17,5,7,15,Product Viewed,Smartphones,304
CUST1282,64,Other,Illinois,EST,Push,2024-08-19 18:43:22,0.35,High-Value,2024-09-23 10:10:22,Transactional,2024-08-24 21:01:21,0,0,0,20,20,19,6,Product Viewed,Smartphones,146
CUST1283,30,Male,New York,CST,Email,2024-08-04 14:08:48,0.89,Loyal Customer,2024-08-13 03:54:51,Promotional,2024-07-22 07:47:58,0,0,0,6,17,3,11,Product Viewed,Smartphones,157
CUST1284,51,Male,New York,EST,Email,2024-08-29 12:32:43,0.27,First-Time Buyer,2024-09-14 15:24:36,Informational,2024-08-21 03:32:10,1,1,1,12,7,23,16,Product Viewed,Smartphones,478
CUST1285,23,Other,California,CST,Push,2024-08-19 08:08:30,0.62,Loyal Customer,2024-07-07 16:35:06,Informational,2024-08-21 09:57:00,1,1,0,17,17,18,15,Product Viewed,Smartphones,117
CUST1286,62,Other,Texas,MST,Email,2024-09-04 19:17:44,0.37,Frequent Buyer,2024-09-04 13:11:08,Informational,2024-09-22 23:31:12,1,0,0,5,20,12,19,Product Viewed,Smartphones,137
CUST1287,22,Other,California,CST,Email,2024-07-18 10:23:45,0.67,At-Risk,2024-09-29 19:00:35,Transactional,2024-07-20 09:12:07,0,0,0,20,11,10,16,Product Viewed,Smartphones,153
CUST1288,58,Other,Texas,CST,Email,2024-09-27 21:41:32,0.68,Frequent Buyer,,Promotional,2024-07-11 00:41:09,0,0,0,19,5,0,2,Product Viewed,Smartphones,432
CUST1289,30,Female,California,CST,Push,2024-07-31 19:28:33,0.69,First-Time Buyer,,Transactional,2024-07-17 20:53:05,0,0,0,6,6,1,5,Product Viewed,Smartphones,125
CUST1290,56,Male,New York,MST,Push,2024-08-11 05:46:41,0.76,Loyal Customer,2024-07-09 01:34:39,Transactional,2024-08-10 19:49:15,1,0,0,21,21,22,5,Product Viewed,Smartphones,352
CUST1291,27,Female,Florida,EST,Email,2024-08-07 12:46:29,0.76,High-Value,2024-08-02 15:58:08,Promotional,2024-09-29 11:34:42,1,0,0,18,20,18,14,Product Viewed,Smartphones,470
CUST1292,59,Other,Illinois,CST,Email,2024-09-06 04:10:09,0.67,Frequent Buyer,,Transactional,2024-07-29 20:55:36,1,0,0,4,7,16,9,Product Viewed,Smartphones,326
CUST1293,26,Male,Florida,MST,Push,2024-08-22 14:49:49,0.42,First-Time Buyer,,Transactional,2024-09-11 19:28:26,0,0,0,10,10,17,11,Product Viewed,Smartphones,282
CUST1294,38,Other,Florida,MST,Push,2024-08-10 17:35:38,0.2,First-Time Buyer,,Transactional,2024-08-05 06:37:37,1,0,0,17,17,9,8,Product Viewed,Smartphones,67
CUST1295,27,Other,California,PST,Push,2024-07-30 15:29:13,0.79,At-Risk,2024-08-13 22:00:12,Transactional,2024-07-06 04:55:02,1,1,0,20,20,22,5,Product Viewed,Smartphones,442
CUST1296,63,Female,California,CST,Email,2024-07-30 02:44:14,0.17,First-Time Buyer,2024-09-28 23:46:18,Transactional,2024-08-09 08:23:59,0,0,0,19,22,15,12,Product Viewed,Smartphones,107
CUST1297,56,Male,Texas,MST,Push,2024-09-16 09:27:53,0.2,First-Time Buyer,2024-07-29 17:54:43,Informational,2024-07-16 22:09:38,1,1,1,0,0,6,7,Product Viewed,Smartphones,332
CUST1298,41,Male,Texas,PST,Email,2024-09-20 01:59:38,0.63,First-Time Buyer,,Informational,2024-09-10 06:49:17,1,0,0,11,20,2,10,Product Viewed,Smartphones,470
CUST1299,26,Male,California,EST,Email,2024-09-27 21:48:08,0.34,Loyal Customer,2024-08-08 05:42:31,Transactional,2024-09-30 08:16:11,0,0,0,11,0,23,19,Product Viewed,Smartphones,283
CUST1300,60,Female,Texas,CST,Email,2024-09-11 18:12:39,0.43,Loyal Customer,2024-08-01 22:26:53,Transactional,2024-09-14 23:58:03,0,0,0,17,20,23,10,Product Viewed,Smartphones,303
CUST1301,48,Female,Texas,MST,Email,2024-08-02 14:42:43,0.66,At-Risk,,Promotional,2024-09-11 00:22:13,1,1,0,15,6,2,19,Product Viewed,Smartphones,445
CUST1302,28,Female,Texas,MST,Push,2024-09-28 14:44:32,0.46,At-Risk,2024-07-09 16:55:47,Transactional,2024-09-22 04:46:29,0,0,0,19,19,18,6,Product Viewed,Smartphones,240
CUST1303,49,Other,New York,EST,Email,2024-09-12 15:53:47,0.61,At-Risk,2024-07-29 23:38:31,Promotional,2024-08-28 05:52:52,1,1,1,23,6,10,4,Product Viewed,Smartphones,97
CUST1304,30,Other,New York,EST,Push,2024-09-20 00:18:37,0.69,Loyal Customer,2024-09-30 12:49:47,Informational,2024-09-23 15:43:00,0,0,0,10,10,10,18,Product Viewed,Smartphones,394
CUST1305,57,Female,California,MST,Push,2024-08-06 15:12:56,0.44,At-Risk,,Informational,2024-09-21 08:31:11,0,0,0,13,13,14,0,Product Viewed,Smartphones,142
CUST1306,62,Female,Illinois,CST,Push,2024-09-12 12:49:50,0.37,High-Value,2024-09-23 16:55:10,Informational,2024-09-23 05:46:38,0,0,0,16,16,17,0,Product Viewed,Smartphones,482
CUST1307,22,Male,Illinois,EST,Push,2024-09-13 12:16:39,0.72,Loyal Customer,2024-09-24 11:26:12,Informational,2024-08-21 02:03:29,0,0,0,14,14,0,6,Product Viewed,Smartphones,486
CUST1308,32,Other,New York,EST,Email,2024-07-17 07:19:28,0.57,At-Risk,2024-09-20 12:47:55,Informational,2024-08-25 13:25:27,0,0,0,5,15,19,6,Product Viewed,Smartphones,143
CUST1309,53,Other,Texas,MST,Email,2024-07-17 09:36:59,0.74,Loyal Customer,2024-08-19 17:15:29,Promotional,2024-08-14 09:28:14,1,1,1,16,21,21,16,Product Viewed,Smartphones,453
CUST1310,47,Male,Texas,EST,Push,2024-07-07 03:52:34,0.13,At-Risk,2024-07-14 04:52:30,Promotional,2024-07-21 06:31:11,0,0,0,9,9,9,9,Product Viewed,Smartphones,218
CUST1311,47,Other,New York,EST,Push,2024-08-24 22:38:38,0.54,Frequent Buyer,,Promotional,2024-07-03 03:06:44,0,0,0,8,8,1,15,Product Viewed,Smartphones,136
CUST1312,31,Other,New York,MST,Email,2024-08-20 19:09:39,0.51,Loyal Customer,,Promotional,2024-07-20 10:46:06,0,0,0,15,10,15,16,Product Viewed,Smartphones,199
CUST1313,48,Female,Texas,PST,Email,2024-09-17 05:12:42,0.11,High-Value,2024-07-12 11:00:18,Transactional,2024-09-03 22:25:53,1,0,0,4,2,12,8,Product Viewed,Smartphones,144
CUST1314,23,Other,Texas,CST,Push,2024-07-16 12:34:38,0.29,First-Time Buyer,2024-09-12 06:33:30,Transactional,2024-08-09 15:31:28,0,0,0,21,21,2,3,Product Viewed,Smartphones,431
CUST1315,55,Male,Illinois,CST,Push,2024-08-10 03:27:25,0.29,Frequent Buyer,2024-08-03 00:26:24,Transactional,2024-09-22 17:41:48,0,0,0,12,12,4,20,Product Viewed,Smartphones,365
CUST1316,49,Female,Florida,MST,Email,2024-09-12 01:38:03,0.53,Frequent Buyer,2024-07-09 18:49:42,Transactional,2024-07-29 16:58:24,1,1,1,21,2,0,8,Product Viewed,Smartphones,353
CUST1317,51,Female,California,EST,Push,2024-07-31 00:33:27,0.66,Frequent Buyer,,Transactional,2024-07-11 14:07:26,1,0,0,14,14,19,10,Product Viewed,Smartphones,108
CUST1318,60,Female,New York,PST,Push,2024-07-18 06:59:20,0.2,At-Risk,2024-09-13 00:57:07,Informational,2024-07-20 06:28:37,0,0,0,22,22,2,7,Product Viewed,Smartphones,325
CUST1319,35,Male,California,EST,Email,2024-09-01 20:33:53,0.5,High-Value,2024-09-09 11:46:06,Informational,2024-09-26 19:40:43,1,1,1,18,18,6,18,Product Viewed,Smartphones,195
CUST1320,18,Female,California,CST,Email,2024-09-18 14:42:18,0.39,High-Value,,Informational,2024-08-22 04:00:39,0,0,0,23,7,23,17,Product Viewed,Smartphones,93
CUST1321,50,Other,New York,PST,Email,2024-08-17 02:51:38,0.58,First-Time Buyer,2024-07-11 11:34:56,Informational,2024-07-04 18:22:51,1,1,0,1,1,10,17,Product Viewed,Smartphones,360
CUST1322,35,Male,Texas,PST,Email,2024-07-30 04:09:12,0.25,Loyal Customer,,Transactional,2024-08-27 23:46:28,0,0,0,0,5,3,13,Product Viewed,Smartphones,408
CUST1323,50,Female,New York,EST,Email,2024-09-18 11:57:31,0.39,Loyal Customer,,Promotional,2024-08-17 06:35:41,0,0,0,18,3,22,13,Product Viewed,Smartphones,494
CUST1324,51,Male,Illinois,CST,Push,2024-07-10 03:13:53,0.75,Frequent Buyer,,Transactional,2024-07-24 07:28:30,1,0,0,13,13,23,7,Product Viewed,Smartphones,297
CUST1325,33,Other,California,PST,Push,2024-07-07 16:38:51,0.75,At-Risk,,Informational,2024-07-29 01:57:38,0,0,0,15,15,12,17,Product Viewed,Smartphones,433
CUST1326,42,Other,New York,CST,Push,2024-09-11 04:57:20,0.55,Loyal Customer,2024-07-16 17:25:17,Informational,2024-07-30 23:47:43,0,0,0,0,0,4,3,Product Viewed,Smartphones,68
CUST1327,26,Female,Illinois,MST,Email,2024-07-08 23:29:43,0.13,At-Risk,2024-09-21 06:00:31,Informational,2024-07-21 02:19:04,1,0,0,23,9,15,9,Product Viewed,Smartphones,215
CUST1328,61,Female,California,EST,Push,2024-09-17 20:24:15,0.16,At-Risk,2024-09-15 00:37:37,Transactional,2024-08-18 14:28:11,1,1,0,21,21,20,3,Product Viewed,Smartphones,275
CUST1329,36,Other,California,EST,Push,2024-08-12 21:50:39,0.21,High-Value,2024-09-06 00:47:25,Transactional,2024-08-17 16:17:42,0,0,0,20,20,16,7,Product Viewed,Smartphones,127
CUST1330,57,Female,California,EST,Push,2024-09-22 14:44:58,0.54,At-Risk,2024-07-23 13:07:39,Informational,2024-08-30 04:07:16,0,0,0,20,20,10,12,Product Viewed,Smartphones,162
CUST1331,56,Male,New York,MST,Push,2024-08-10 04:32:14,0.34,First-Time Buyer,,Promotional,2024-07-07 02:58:21,0,0,0,17,17,6,16,Product Viewed,Smartphones,188
CUST1332,33,Female,Illinois,MST,Email,2024-09-01 10:03:22,0.18,Frequent Buyer,2024-07-15 19:18:35,Transactional,2024-09-13 22:07:35,0,0,0,16,18,16,13,Product Viewed,Smartphones,171
CUST1333,63,Other,Texas,CST,Email,2024-09-10 19:47:59,0.58,High-Value,2024-09-18 13:04:33,Promotional,2024-08-20 04:03:42,1,0,0,22,5,16,5,Product Viewed,Smartphones,435
CUST1334,63,Female,California,EST,Push,2024-08-17 20:12:43,0.89,High-Value,,Promotional,2024-07-25 07:07:03,0,0,0,4,4,6,7,Product Viewed,Smartphones,64
CUST1335,39,Other,New York,CST,Email,2024-08-11 05:10:29,0.83,First-Time Buyer,,Transactional,2024-09-17 23:02:58,0,0,0,4,17,19,11,Product Viewed,Smartphones,382
CUST1336,39,Male,New York,MST,Push,2024-08-22 14:46:11,0.82,At-Risk,,Promotional,2024-09-06 03:41:30,1,0,0,1,1,0,9,Product Viewed,Smartphones,195
CUST1337,62,Other,New York,EST,Email,2024-07-16 09:30:24,0.25,First-Time Buyer,,Transactional,2024-08-18 11:34:47,0,0,0,10,4,21,17,Product Viewed,Smartphones,133
CUST1338,62,Other,Illinois,PST,Email,2024-07-31 23:16:04,0.19,High-Value,2024-08-23 01:44:01,Informational,2024-08-19 03:19:16,0,0,0,3,17,12,14,Product Viewed,Smartphones,290
CUST1339,60,Other,New York,CST,Push,2024-08-17 22:49:27,0.28,Loyal Customer,2024-07-07 08:32:00,Transactional,2024-08-24 14:52:35,1,1,0,1,1,2,18,Product Viewed,Smartphones,399
CUST1340,28,Other,Florida,EST,Push,2024-09-25 05:50:21,0.77,Loyal Customer,2024-09-17 02:31:53,Informational,2024-07-03 02:23:39,0,0,0,17,17,10,0,Product Viewed,Smartphones,108
CUST1341,38,Male,Illinois,PST,Email,2024-08-23 08:00:54,0.61,First-Time Buyer,2024-07-19 11:01:15,Promotional,2024-08-05 13:55:06,0,0,0,21,8,21,23,Product Viewed,Smartphones,262
CUST1342,29,Male,New York,MST,Push,2024-07-11 15:40:19,0.18,Frequent Buyer,2024-09-17 02:07:28,Informational,2024-08-26 04:50:36,0,0,0,23,23,6,17,Product Viewed,Smartphones,389
CUST1343,19,Male,Texas,PST,Push,2024-08-16 03:31:44,0.54,At-Risk,2024-09-09 16:16:13,Informational,2024-09-20 04:31:50,0,0,0,5,5,2,15,Product Viewed,Smartphones,280
CUST1344,48,Male,California,CST,Email,2024-08-07 11:53:49,0.58,Loyal Customer,,Informational,2024-07-06 23:44:04,0,0,0,3,21,11,19,Product Viewed,Smartphones,382
CUST1345,52,Male,Texas,PST,Push,2024-08-16 04:57:55,0.71,Frequent Buyer,2024-09-20 23:02:04,Promotional,2024-07-06 18:45:15,0,0,0,8,8,1,18,Product Viewed,Smartphones,75
CUST1346,55,Male,California,PST,Push,2024-08-11 10:36:26,0.7,Frequent Buyer,,Promotional,2024-09-13 08:49:05,1,1,1,0,0,11,6,Product Viewed,Smartphones,158
CUST1347,37,Male,Illinois,PST,Email,2024-09-20 19:49:45,0.75,At-Risk,2024-07-30 23:34:05,Transactional,2024-09-13 04:53:48,0,0,0,20,8,10,15,Product Viewed,Smartphones,150
CUST1348,51,Female,California,CST,Email,2024-09-18 15:59:59,0.8,High-Value,2024-09-12 18:34:22,Transactional,2024-07-10 21:12:46,0,0,0,12,5,23,20,Product Viewed,Smartphones,333
CUST1349,45,Male,Illinois,EST,Push,2024-09-25 14:53:01,0.31,First-Time Buyer,,Promotional,2024-09-19 05:15:18,1,0,0,1,1,23,23,Product Viewed,Smartphones,337
CUST1350,57,Male,Illinois,PST,Push,2024-08-11 18:34:59,0.78,Frequent Buyer,2024-07-06 07:59:36,Promotional,2024-08-13 22:56:22,1,1,1,9,9,21,6,Product Viewed,Smartphones,149
CUST1351,51,Female,New York,MST,Email,2024-07-15 23:13:38,0.55,Loyal Customer,,Transactional,2024-08-02 16:32:04,0,0,0,2,0,23,15,Product Viewed,Smartphones,193
CUST1352,57,Other,California,MST,Push,2024-07-12 10:06:55,0.24,First-Time Buyer,2024-09-01 02:18:49,Informational,2024-07-14 20:19:11,0,0,0,16,16,7,15,Product Viewed,Smartphones,174
CUST1353,54,Other,California,CST,Email,2024-09-17 09:15:11,0.8,High-Value,2024-08-30 00:19:36,Informational,2024-08-03 18:04:53,1,1,1,12,21,0,13,Product Viewed,Smartphones,363
CUST1354,40,Female,Texas,PST,Email,2024-07-03 16:13:03,0.16,High-Value,2024-08-05 04:12:46,Promotional,2024-09-08 18:04:53,1,0,0,23,14,18,23,Product Viewed,Smartphones,177
CUST1355,58,Male,Florida,CST,Email,2024-08-04 06:32:41,0.23,First-Time Buyer,2024-08-22 12:56:24,Informational,2024-09-29 09:32:05,0,0,0,3,2,20,15,Product Viewed,Smartphones,147
CUST1356,21,Male,New York,CST,Push,2024-09-25 05:12:43,0.72,First-Time Buyer,2024-07-10 21:32:28,Transactional,2024-09-04 03:27:44,1,0,0,8,8,5,15,Product Viewed,Smartphones,370
CUST1357,64,Male,California,MST,Email,2024-09-05 15:15:45,0.33,Frequent Buyer,,Promotional,2024-07-14 03:03:42,0,0,0,12,11,19,17,Product Viewed,Smartphones,439
CUST1358,29,Other,California,EST,Email,2024-09-13 06:29:06,0.82,Loyal Customer,,Informational,2024-09-20 23:01:41,1,0,0,22,16,23,13,Product Viewed,Smartphones,65
CUST1359,38,Other,Illinois,EST,Email,2024-09-22 20:45:28,0.14,Loyal Customer,2024-09-02 07:40:32,Transactional,2024-08-15 10:24:15,0,0,0,18,17,0,15,Product Viewed,Smartphones,168
CUST1360,26,Male,Florida,PST,Push,2024-07-08 03:45:21,0.86,At-Risk,,Transactional,2024-08-05 12:06:33,0,0,0,16,16,11,6,Product Viewed,Smartphones,170
CUST1361,29,Male,Florida,EST,Push,2024-09-22 21:07:50,0.89,High-Value,2024-08-27 01:50:01,Transactional,2024-08-15 09:11:06,1,0,0,23,23,9,0,Product Viewed,Smartphones,304
CUST1362,64,Male,Texas,EST,Email,2024-08-13 15:11:12,0.65,Loyal Customer,2024-07-06 00:40:38,Informational,2024-09-11 05:27:24,0,0,0,1,13,9,3,Product Viewed,Smartphones,217
CUST1363,48,Female,Illinois,MST,Push,2024-07-14 10:20:57,0.31,High-Value,2024-08-31 19:58:45,Transactional,2024-07-14 20:50:25,0,0,0,0,0,12,15,Product Viewed,Smartphones,377
CUST1364,41,Male,Texas,MST,Email,2024-08-28 01:41:54,0.49,First-Time Buyer,2024-08-05 19:16:02,Promotional,2024-09-10 19:25:58,0,0,0,16,10,0,6,Product Viewed,Smartphones,244
CUST1365,50,Male,Texas,PST,Email,2024-09-25 03:16:02,0.59,First-Time Buyer,2024-07-30 18:18:58,Transactional,2024-08-30 18:20:29,1,1,1,15,19,7,23,Product Viewed,Smartphones,493
CUST1366,40,Female,Illinois,CST,Email,2024-09-07 00:07:07,0.19,At-Risk,,Promotional,2024-08-19 21:39:38,1,0,0,12,10,1,6,Product Viewed,Smartphones,403
CUST1367,64,Female,Illinois,CST,Push,2024-09-01 14:15:35,0.36,First-Time Buyer,2024-09-06 08:53:42,Informational,2024-08-05 11:19:22,0,0,0,9,9,18,9,Product Viewed,Smartphones,354
CUST1368,28,Other,California,MST,Push,2024-08-04 20:24:21,0.74,Frequent Buyer,2024-09-22 12:37:10,Informational,2024-08-27 15:28:03,1,0,0,9,9,14,21,Product Viewed,Smartphones,51
CUST1369,62,Female,Florida,MST,Email,2024-07-25 11:50:43,0.85,First-Time Buyer,2024-09-16 22:02:05,Promotional,2024-08-29 01:48:49,1,0,0,13,7,7,6,Product Viewed,Smartphones,358
CUST1370,56,Female,Florida,MST,Email,2024-08-03 05:00:08,0.59,Frequent Buyer,2024-09-29 14:29:27,Promotional,2024-08-28 16:43:43,0,0,0,4,2,21,18,Product Viewed,Smartphones,381
CUST1371,56,Other,New York,EST,Push,2024-07-20 20:48:46,0.71,High-Value,2024-07-28 11:32:15,Promotional,2024-07-10 13:55:57,0,0,0,20,20,12,19,Product Viewed,Smartphones,437
CUST1372,63,Male,Texas,PST,Push,2024-07-08 23:31:53,0.62,At-Risk,2024-09-06 12:40:35,Transactional,2024-09-04 13:57:00,0,0,0,3,3,4,15,Product Viewed,Smartphones,489
CUST1373,26,Male,Florida,EST,Email,2024-09-29 09:12:10,0.65,First-Time Buyer,2024-09-14 06:31:18,Informational,2024-07-20 04:08:23,1,1,1,4,15,5,19,Product Viewed,Smartphones,78
CUST1374,40,Other,Florida,EST,Email,2024-07-08 04:30:33,0.71,First-Time Buyer,2024-08-12 03:20:49,Transactional,2024-08-30 10:37:22,1,0,0,13,15,22,2,Product Viewed,Smartphones,118
CUST1375,49,Male,Illinois,MST,Push,2024-07-28 21:22:42,0.4,Frequent Buyer,2024-07-06 05:12:37,Promotional,2024-08-27 03:35:30,1,0,0,11,11,1,1,Product Viewed,Smartphones,371
CUST1376,49,Other,Texas,EST,Push,2024-09-01 21:30:35,0.71,First-Time Buyer,2024-07-08 14:18:17,Informational,2024-07-23 15:23:44,0,0,0,21,21,13,6,Product Viewed,Smartphones,482
CUST1377,18,Female,Illinois,EST,Email,2024-09-16 18:30:27,0.53,Frequent Buyer,2024-09-01 09:14:15,Promotional,2024-07-25 22:49:34,1,0,0,21,18,13,0,Product Viewed,Smartphones,119
CUST1378,54,Other,California,CST,Push,2024-09-13 14:45:08,0.49,Loyal Customer,,Informational,2024-09-26 00:41:49,1,0,0,9,9,14,13,Product Viewed,Smartphones,130
CUST1379,46,Other,California,PST,Push,2024-08-12 15:28:09,0.7,Frequent Buyer,,Promotional,2024-07-23 03:23:12,1,1,0,2,2,9,18,Product Viewed,Smartphones,119
CUST1380,65,Other,Florida,PST,Push,2024-08-05 08:24:36,0.43,High-Value,2024-07-20 20:38:55,Promotional,2024-08-16 12:42:38,1,0,0,2,2,18,17,Product Viewed,Smartphones,399
CUST1381,23,Female,Texas,CST,Push,2024-07-18 18:54:56,0.83,First-Time Buyer,2024-07-17 21:12:33,Promotional,2024-09-05 19:09:05,1,0,0,12,12,22,2,Product Viewed,Smartphones,306
CUST1382,23,Male,Texas,EST,Email,2024-08-10 02:02:25,0.22,First-Time Buyer,2024-09-08 14:54:23,Transactional,2024-08-30 10:00:11,1,0,0,15,4,1,0,Product Viewed,Smartphones,232
CUST1383,50,Male,New York,MST,Email,2024-07-29 23:31:28,0.66,Frequent Buyer,2024-07-17 22:02:17,Transactional,2024-08-11 08:26:18,0,0,0,22,11,0,11,Product Viewed,Smartphones,66
CUST1384,31,Other,New York,PST,Email,2024-07-11 07:59:24,0.5,First-Time Buyer,2024-09-24 02:23:42,Informational,2024-08-30 10:18:42,0,0,0,23,14,9,6,Product Viewed,Smartphones,132
CUST1385,40,Female,Texas,PST,Email,2024-08-18 19:12:00,0.13,Loyal Customer,2024-09-23 17:54:50,Informational,2024-07-12 14:07:14,0,0,0,16,12,5,1,Product Viewed,Smartphones,57
CUST1386,53,Female,Florida,PST,Push,2024-09-05 14:00:24,0.36,High-Value,2024-08-31 10:52:42,Promotional,2024-08-22 16:05:07,0,0,0,6,6,8,3,Product Viewed,Smartphones,112
CUST1387,53,Female,New York,PST,Push,2024-07-30 03:47:16,0.54,Frequent Buyer,2024-07-25 19:04:14,Informational,2024-08-10 08:02:58,0,0,0,0,0,13,18,Product Viewed,Smartphones,110
CUST1388,20,Male,California,MST,Push,2024-07-15 15:12:38,0.75,At-Risk,,Promotional,2024-08-31 13:00:07,0,0,0,6,6,4,16,Product Viewed,Smartphones,221
CUST1389,54,Male,New York,EST,Email,2024-09-01 18:31:48,0.81,Frequent Buyer,,Promotional,2024-07-23 00:27:19,0,0,0,7,3,4,18,Product Viewed,Smartphones,224
CUST1390,28,Male,Texas,PST,Email,2024-09-22 07:22:47,0.31,Loyal Customer,2024-09-24 08:13:18,Transactional,2024-09-01 06:08:23,1,0,0,15,14,13,17,Product Viewed,Smartphones,199
CUST1391,32,Male,Illinois,CST,Email,2024-09-02 07:39:25,0.75,At-Risk,2024-09-29 15:12:00,Promotional,2024-08-10 02:53:05,0,0,0,5,19,4,6,Product Viewed,Smartphones,440
CUST1392,58,Other,Florida,MST,Push,2024-08-24 11:06:59,0.87,Loyal Customer,2024-08-04 08:33:02,Promotional,2024-07-16 19:01:03,1,1,0,17,17,21,18,Product Viewed,Smartphones,457
CUST1393,30,Male,Illinois,PST,Email,2024-07-20 21:37:03,0.35,High-Value,,Informational,2024-08-13 12:34:41,0,0,0,20,8,17,6,Product Viewed,Smartphones,102
CUST1394,57,Female,Texas,MST,Email,2024-07-15 18:52:41,0.45,At-Risk,,Informational,2024-08-13 18:55:27,1,1,1,15,16,21,13,Product Viewed,Smartphones,249
CUST1395,57,Female,Florida,PST,Push,2024-09-27 18:39:38,0.89,High-Value,2024-07-19 14:49:49,Transactional,2024-08-26 08:59:50,0,0,0,2,2,9,7,Product Viewed,Smartphones,473
CUST1396,21,Male,Illinois,CST,Email,2024-07-06 13:38:02,0.25,High-Value,2024-09-10 15:53:12,Promotional,2024-09-28 01:48:16,1,0,0,23,7,21,8,Product Viewed,Smartphones,73
CUST1397,27,Female,Illinois,PST,Email,2024-08-25 03:21:00,0.11,Loyal Customer,2024-07-17 23:24:59,Promotional,2024-09-30 09:16:04,0,0,0,4,17,23,20,Product Viewed,Smartphones,63
CUST1398,46,Female,Illinois,EST,Email,2024-08-22 03:48:30,0.67,Loyal Customer,2024-07-07 14:49:17,Informational,2024-07-13 02:55:19,0,0,0,23,10,17,0,Product Viewed,Smartphones,257
CUST1399,22,Male,Texas,PST,Email,2024-08-08 02:02:07,0.28,At-Risk,,Informational,2024-09-25 14:05:27,1,0,0,3,1,9,18,Product Viewed,Smartphones,150
CUST1400,63,Female,New York,MST,Push,2024-09-11 18:23:53,0.17,At-Risk,2024-08-31 19:34:16,Informational,2024-08-16 02:09:32,1,0,0,16,16,2,5,Product Viewed,Smartphones,305
CUST1401,42,Other,Texas,MST,Push,2024-07-17 01:43:32,0.25,At-Risk,2024-08-30 08:04:56,Promotional,2024-08-12 20:35:25,1,1,1,15,15,14,6,Product Viewed,Smartphones,97
CUST1402,59,Female,Illinois,MST,Push,2024-09-21 20:01:45,0.78,Frequent Buyer,2024-08-16 01:47:25,Informational,2024-09-06 22:02:48,0,0,0,22,22,15,13,Product Viewed,Smartphones,420
CUST1403,48,Male,New York,EST,Push,2024-09-21 14:42:47,0.17,First-Time Buyer,2024-07-25 05:03:19,Promotional,2024-09-21 20:28:53,0,0,0,2,2,5,12,Product Viewed,Smartphones,410
CUST1404,30,Other,California,MST,Push,2024-09-12 22:04:05,0.69,Frequent Buyer,2024-09-13 00:38:59,Promotional,2024-07-14 14:41:45,0,0,0,10,10,17,1,Product Viewed,Smartphones,362
CUST1405,28,Male,New York,MST,Email,2024-07-09 04:08:35,0.58,First-Time Buyer,2024-07-18 19:52:42,Promotional,2024-07-30 10:04:12,1,0,0,19,6,13,7,Product Viewed,Smartphones,348
CUST1406,39,Other,New York,MST,Push,2024-08-05 18:32:29,0.24,Frequent Buyer,2024-08-22 18:00:55,Informational,2024-09-27 18:34:54,1,1,0,7,7,16,17,Product Viewed,Smartphones,262
CUST1407,39,Female,Illinois,PST,Email,2024-07-04 13:10:51,0.21,Frequent Buyer,2024-09-24 04:36:42,Promotional,2024-08-22 04:45:46,0,0,0,8,8,1,8,Product Viewed,Smartphones,222
CUST1408,64,Female,New York,PST,Push,2024-07-09 10:05:54,0.72,At-Risk,2024-08-14 23:25:29,Informational,2024-08-10 18:47:59,0,0,0,1,1,14,3,Product Viewed,Smartphones,121
CUST1409,54,Male,New York,MST,Email,2024-08-24 18:51:36,0.35,Frequent Buyer,2024-08-12 04:50:58,Informational,2024-09-28 15:40:53,0,0,0,16,0,13,0,Product Viewed,Smartphones,344
CUST1410,59,Male,New York,CST,Push,2024-08-29 02:03:37,0.35,First-Time Buyer,,Transactional,2024-07-25 18:13:56,0,0,0,14,14,1,7,Product Viewed,Smartphones,178
